date,hour,zone,usage_kwh,capacity_kwh,usage_percent,essential_load_percent,solar_generation_kwh,battery_backup_kwh,grid_available
2025-12-15,14,Zone A,3765.65,7168,52.53,64,815.56,1651,False
2025-12-15,15,Zone A,4014.9,7168,56.01,64,617.76,1930,True
2025-12-15,16,Zone A,3892.04,7168,54.3,64,281.34,1315,True
2025-12-15,17,Zone A,5096.69,7168,71.1,64,131.32,1535,True
2025-12-15,18,Zone A,6842.5,7168,95.46,64,0.0,1944,True
2025-12-15,19,Zone A,7922.28,7168,110.52,64,0.0,1009,True
2025-12-15,20,Zone A,7748.89,7168,108.1,64,0.0,1815,True
2025-12-15,21,Zone A,5231.68,7168,72.99,64,0.0,1903,False
2025-12-15,22,Zone A,3862.37,7168,53.88,64,0.0,1732,True
2025-12-15,23,Zone A,4190.37,7168,58.46,64,0.0,1081,True
2025-12-16,0,Zone A,2347.78,7168,32.75,64,0.0,1819,False
2025-12-16,1,Zone A,2552.88,7168,35.62,64,0.0,1291,False
2025-12-16,2,Zone A,2485.86,7168,34.68,64,0.0,1873,True
2025-12-16,3,Zone A,1907.46,7168,26.61,64,0.0,1652,True
2025-12-16,4,Zone A,2283.85,7168,31.86,64,0.0,1637,True
2025-12-16,5,Zone A,1859.38,7168,25.94,64,0.0,1050,False
2025-12-16,6,Zone A,3760.57,7168,52.46,64,0.0,1128,True
2025-12-16,7,Zone A,4107.6,7168,57.3,64,156.71,1505,True
2025-12-16,8,Zone A,6730.86,7168,93.9,64,529.81,1380,True
2025-12-16,9,Zone A,7143.13,7168,99.65,64,393.26,1768,True
2025-12-16,10,Zone A,5097.17,7168,71.11,64,476.29,1481,True
2025-12-16,11,Zone A,5255.56,7168,73.32,64,1035.55,1848,True
2025-12-16,12,Zone A,3778.77,7168,52.72,64,674.27,1789,True
2025-12-16,13,Zone A,3979.39,7168,55.52,64,617.64,1752,True
2025-12-16,14,Zone A,4231.08,7168,59.03,64,719.65,1697,True
2025-12-16,15,Zone A,4256.6,7168,59.38,64,714.01,1762,False
2025-12-16,16,Zone A,3936.71,7168,54.92,64,473.48,1203,True
2025-12-16,17,Zone A,5910.16,7168,82.45,64,168.87,1115,True
2025-12-16,18,Zone A,7250.22,7168,101.15,64,0.0,1282,False
2025-12-16,19,Zone A,6650.13,7168,92.78,64,0.0,1009,True
2025-12-16,20,Zone A,7426.17,7168,103.6,64,0.0,1704,False
2025-12-16,21,Zone A,5185.5,7168,72.34,64,0.0,1254,True
2025-12-16,22,Zone A,4092.23,7168,57.09,64,0.0,1346,True
2025-12-16,23,Zone A,3676.97,7168,51.3,64,0.0,1718,False
2025-12-17,0,Zone A,2398.97,7168,33.47,64,0.0,1238,True
2025-12-17,1,Zone A,2738.86,7168,38.21,64,0.0,1774,True
2025-12-17,2,Zone A,2489.42,7168,34.73,64,0.0,1197,True
2025-12-17,3,Zone A,2366.91,7168,33.02,64,0.0,1137,True
2025-12-17,4,Zone A,2584.12,7168,36.05,64,0.0,1448,False
2025-12-17,5,Zone A,2089.09,7168,29.14,64,0.0,1194,False
2025-12-17,6,Zone A,3680.88,7168,51.35,64,0.0,1281,False
2025-12-17,7,Zone A,4411.56,7168,61.55,64,141.89,1158,True
2025-12-17,8,Zone A,6617.16,7168,92.32,64,378.49,1000,False
2025-12-17,9,Zone A,6708.61,7168,93.59,64,362.82,1877,True
2025-12-17,10,Zone A,5456.86,7168,76.13,64,870.1,1674,False
2025-12-17,11,Zone A,5466.68,7168,76.27,64,944.92,1784,False
2025-12-17,12,Zone A,3628.38,7168,50.62,64,786.86,1329,True
2025-12-17,13,Zone A,3715.25,7168,51.83,64,512.56,1960,True
2025-12-17,14,Zone A,3555.82,7168,49.61,64,497.91,1196,True
2025-12-17,15,Zone A,3650.63,7168,50.93,64,545.9,1501,False
2025-12-17,16,Zone A,4165.56,7168,58.11,64,267.18,1226,False
2025-12-17,17,Zone A,5280.99,7168,73.67,64,296.28,1671,True
2025-12-17,18,Zone A,8169.94,7168,113.98,64,0.0,1654,True
2025-12-17,19,Zone A,7061.92,7168,98.52,64,0.0,1911,True
2025-12-17,20,Zone A,7944.5,7168,110.83,64,0.0,1059,False
2025-12-17,21,Zone A,4911.26,7168,68.52,64,0.0,1072,True
2025-12-17,22,Zone A,3537.35,7168,49.35,64,0.0,1531,True
2025-12-17,23,Zone A,3563.08,7168,49.71,64,0.0,1394,True
2025-12-18,0,Zone A,1988.73,7168,27.74,64,0.0,1583,True
2025-12-18,1,Zone A,2297.44,7168,32.05,64,0.0,1764,True
2025-12-18,2,Zone A,2488.65,7168,34.72,64,0.0,1690,True
2025-12-18,3,Zone A,2395.24,7168,33.42,64,0.0,1106,True
2025-12-18,4,Zone A,2505.57,7168,34.95,64,0.0,1516,True
2025-12-18,5,Zone A,2380.69,7168,33.21,64,0.0,1614,True
2025-12-18,6,Zone A,4581.93,7168,63.92,64,0.0,1332,True
2025-12-18,7,Zone A,3991.83,7168,55.69,64,279.09,1331,False
2025-12-18,8,Zone A,6709.91,7168,93.61,64,381.27,1563,True
2025-12-18,9,Zone A,6859.63,7168,95.7,64,828.64,1000,True
2025-12-18,10,Zone A,5843.41,7168,81.52,64,746.8,1911,True
2025-12-18,11,Zone A,5154.41,7168,71.91,64,628.21,1322,True
2025-12-18,12,Zone A,4448.88,7168,62.07,64,1075.64,1941,False
2025-12-18,13,Zone A,4056.13,7168,56.59,64,869.46,1096,True
2025-12-18,14,Zone A,3845.27,7168,53.64,64,593.65,1910,False
2025-12-18,15,Zone A,3701.78,7168,51.64,64,502.2,1584,True
2025-12-18,16,Zone A,3964.0,7168,55.3,64,277.02,1332,True
2025-12-18,17,Zone A,5229.73,7168,72.96,64,254.35,1590,True
2025-12-18,18,Zone A,7166.48,7168,99.98,64,0.0,1590,True
2025-12-18,19,Zone A,6105.98,7168,85.18,64,0.0,1789,True
2025-12-18,20,Zone A,7088.77,7168,98.89,64,0.0,1426,True
2025-12-18,21,Zone A,5531.53,7168,77.17,64,0.0,1668,False
2025-12-18,22,Zone A,4459.22,7168,62.21,64,0.0,1647,True
2025-12-18,23,Zone A,3628.35,7168,50.62,64,0.0,1326,False
2025-12-19,0,Zone A,2250.3,7168,31.39,64,0.0,1714,True
2025-12-19,1,Zone A,1955.75,7168,27.28,64,0.0,1402,True
2025-12-19,2,Zone A,2476.23,7168,34.55,64,0.0,1092,True
2025-12-19,3,Zone A,2233.41,7168,31.16,64,0.0,1151,True
2025-12-19,4,Zone A,2080.69,7168,29.03,64,0.0,1763,True
2025-12-19,5,Zone A,2220.97,7168,30.98,64,0.0,1408,False
2025-12-19,6,Zone A,4037.45,7168,56.33,64,0.0,1492,False
2025-12-19,7,Zone A,3708.84,7168,51.74,64,232.92,1574,False
2025-12-19,8,Zone A,8049.45,7168,112.3,64,334.81,1272,True
2025-12-19,9,Zone A,7116.65,7168,99.28,64,397.9,1687,True
2025-12-19,10,Zone A,5208.31,7168,72.66,64,627.45,1608,True
2025-12-19,11,Zone A,5412.43,7168,75.51,64,719.42,1841,True
2025-12-19,12,Zone A,4103.0,7168,57.24,64,1146.95,1239,True
2025-12-19,13,Zone A,4039.19,7168,56.35,64,975.53,1087,True
2025-12-19,14,Zone A,4122.77,7168,57.52,64,809.48,1151,True
2025-12-19,15,Zone A,3652.91,7168,50.96,64,408.63,1460,True
2025-12-19,16,Zone A,3487.0,7168,48.65,64,438.3,1208,False
2025-12-19,17,Zone A,5247.79,7168,73.21,64,216.92,1747,True
2025-12-19,18,Zone A,7616.76,7168,106.26,64,0.0,1927,False
2025-12-19,19,Zone A,6118.64,7168,85.36,64,0.0,1290,True
2025-12-19,20,Zone A,7749.12,7168,108.11,64,0.0,1054,True
2025-12-19,21,Zone A,5224.8,7168,72.89,64,0.0,1397,True
2025-12-19,22,Zone A,4334.99,7168,60.48,64,0.0,1368,True
2025-12-19,23,Zone A,3720.07,7168,51.9,64,0.0,1664,True
2025-12-20,0,Zone A,1968.22,7168,27.46,64,0.0,2000,True
2025-12-20,1,Zone A,2588.6,7168,36.11,64,0.0,1611,False
2025-12-20,2,Zone A,1808.05,7168,25.22,64,0.0,1989,True
2025-12-20,3,Zone A,2334.76,7168,32.57,64,0.0,1040,True
2025-12-20,4,Zone A,2558.11,7168,35.69,64,0.0,1501,True
2025-12-20,5,Zone A,2332.18,7168,32.54,64,0.0,1700,True
2025-12-20,6,Zone A,3811.62,7168,53.18,64,0.0,1513,True
2025-12-20,7,Zone A,4350.1,7168,60.69,64,288.6,1911,True
2025-12-20,8,Zone A,8291.84,7168,115.68,64,328.95,1349,True
2025-12-20,9,Zone A,7116.65,7168,99.28,64,542.74,1983,False
2025-12-20,10,Zone A,5795.67,7168,80.85,64,686.01,1586,True
2025-12-20,11,Zone A,5191.88,7168,72.43,64,892.28,1459,False
2025-12-20,12,Zone A,3745.09,7168,52.25,64,906.72,1700,True
2025-12-20,13,Zone A,4258.4,7168,59.41,64,959.74,1536,True
2025-12-20,14,Zone A,4116.93,7168,57.43,64,899.83,1671,False
2025-12-20,15,Zone A,4309.88,7168,60.13,64,629.42,1971,True
2025-12-20,16,Zone A,3862.43,7168,53.88,64,300.93,1030,True
2025-12-20,17,Zone A,5647.22,7168,78.78,64,203.92,1453,True
2025-12-20,18,Zone A,6317.44,7168,88.13,64,0.0,1026,False
2025-12-20,19,Zone A,7428.85,7168,103.64,64,0.0,1627,True
2025-12-20,20,Zone A,7117.64,7168,99.3,64,0.0,1026,True
2025-12-20,21,Zone A,5120.75,7168,71.44,64,0.0,1137,False
2025-12-20,22,Zone A,4313.12,7168,60.17,64,0.0,1665,True
2025-12-20,23,Zone A,3693.42,7168,51.53,64,0.0,1485,True
2025-12-21,0,Zone A,1878.95,7168,26.21,64,0.0,1418,True
2025-12-21,1,Zone A,2729.41,7168,38.08,64,0.0,1227,True
2025-12-21,2,Zone A,2355.32,7168,32.86,64,0.0,1949,True
2025-12-21,3,Zone A,2557.2,7168,35.68,64,0.0,1332,True
2025-12-21,4,Zone A,2559.36,7168,35.71,64,0.0,1794,True
2025-12-21,5,Zone A,2403.88,7168,33.54,64,0.0,1737,True
2025-12-21,6,Zone A,4095.38,7168,57.13,64,0.0,1549,False
2025-12-21,7,Zone A,4228.42,7168,58.99,64,136.39,1111,True
2025-12-21,8,Zone A,7332.35,7168,102.29,64,557.22,1251,False
2025-12-21,9,Zone A,7558.86,7168,105.45,64,372.98,1396,False
2025-12-21,10,Zone A,5852.29,7168,81.64,64,548.1,1450,True
2025-12-21,11,Zone A,5855.99,7168,81.7,64,676.28,1170,True
2025-12-21,12,Zone A,3994.72,7168,55.73,64,982.97,1925,True
2025-12-21,13,Zone A,4043.31,7168,56.41,64,544.11,1512,True
2025-12-21,14,Zone A,3763.59,7168,52.51,64,975.17,1559,True
2025-12-21,15,Zone A,3852.89,7168,53.75,64,365.88,1464,False
2025-12-21,16,Zone A,4544.73,7168,63.4,64,558.89,1092,True
2025-12-21,17,Zone A,5276.99,7168,73.62,64,258.31,1167,True
2025-12-21,18,Zone A,6544.67,7168,91.3,64,0.0,1087,False
2025-12-21,19,Zone A,7682.96,7168,107.18,64,0.0,1998,False
2025-12-21,20,Zone A,7092.8,7168,98.95,64,0.0,1563,True
2025-12-21,21,Zone A,4786.7,7168,66.78,64,0.0,1343,False
2025-12-21,22,Zone A,4506.83,7168,62.87,64,0.0,1166,True
2025-12-21,23,Zone A,3810.0,7168,53.15,64,0.0,1429,True
2025-12-22,0,Zone A,2117.33,7168,29.54,64,0.0,1456,True
2025-12-22,1,Zone A,2255.22,7168,31.46,64,0.0,1134,True
2025-12-22,2,Zone A,1836.23,7168,25.62,64,0.0,1012,True
2025-12-22,3,Zone A,2229.58,7168,31.1,64,0.0,1826,True
2025-12-22,4,Zone A,2326.89,7168,32.46,64,0.0,1222,False
2025-12-22,5,Zone A,2363.39,7168,32.97,64,0.0,1452,True
2025-12-22,6,Zone A,3905.27,7168,54.48,64,0.0,1284,False
2025-12-22,7,Zone A,4264.73,7168,59.5,64,167.03,1189,True
2025-12-22,8,Zone A,6252.08,7168,87.22,64,300.88,1033,False
2025-12-22,9,Zone A,7589.83,7168,105.88,64,809.12,1050,True
2025-12-22,10,Zone A,5112.69,7168,71.33,64,840.45,1625,False
2025-12-22,11,Zone A,5455.04,7168,76.1,64,1136.32,1767,False
2025-12-22,12,Zone A,3712.09,7168,51.79,64,1037.96,1330,True
2025-12-22,13,Zone A,4512.55,7168,62.95,64,995.78,1863,False
2025-12-22,14,Zone A,3618.57,7168,50.48,64,506.99,1880,True
2025-12-22,15,Zone A,3831.78,7168,53.46,64,457.42,1214,False
2025-12-22,16,Zone A,3649.0,7168,50.91,64,592.77,1541,True
2025-12-22,17,Zone A,5443.0,7168,75.93,64,298.61,1723,True
2025-12-22,18,Zone A,7256.03,7168,101.23,64,0.0,1588,False
2025-12-22,19,Zone A,6626.63,7168,92.45,64,0.0,1576,True
2025-12-22,20,Zone A,7272.23,7168,101.45,64,0.0,1504,True
2025-12-22,21,Zone A,5547.0,7168,77.39,64,0.0,1297,True
2025-12-22,22,Zone A,3402.55,7168,47.47,64,0.0,1640,True
2025-12-22,23,Zone A,4105.82,7168,57.28,64,0.0,1630,True
2025-12-23,0,Zone A,2119.43,7168,29.57,64,0.0,1573,True
2025-12-23,1,Zone A,1742.03,7168,24.3,64,0.0,1288,True
2025-12-23,2,Zone A,2443.2,7168,34.08,64,0.0,1518,False
2025-12-23,3,Zone A,1972.33,7168,27.52,64,0.0,1702,True
2025-12-23,4,Zone A,2137.27,7168,29.82,64,0.0,1630,True
2025-12-23,5,Zone A,2451.08,7168,34.19,64,0.0,1853,True
2025-12-23,6,Zone A,4385.43,7168,61.18,64,0.0,1036,True
2025-12-23,7,Zone A,4051.97,7168,56.53,64,291.03,1549,True
2025-12-23,8,Zone A,7297.67,7168,101.81,64,574.73,1057,False
2025-12-23,9,Zone A,6936.73,7168,96.77,64,509.72,1548,True
2025-12-23,10,Zone A,5190.87,7168,72.42,64,917.71,1909,True
2025-12-23,11,Zone A,4795.24,7168,66.9,64,1051.43,1347,True
2025-12-23,12,Zone A,4271.98,7168,59.6,64,899.69,1398,True
2025-12-23,13,Zone A,4252.17,7168,59.32,64,991.12,1722,True
2025-12-23,14,Zone A,4108.86,7168,57.32,64,485.63,1898,True
2025-12-23,15,Zone A,4031.54,7168,56.24,64,503.35,1537,True
2025-12-23,16,Zone A,3680.57,7168,51.35,64,263.09,1206,True
2025-12-23,17,Zone A,5054.5,7168,70.51,64,216.86,1512,True
2025-12-23,18,Zone A,6868.39,7168,95.82,64,0.0,1536,True
2025-12-23,19,Zone A,7362.07,7168,102.71,64,0.0,1892,True
2025-12-23,20,Zone A,8055.66,7168,112.38,64,0.0,1692,True
2025-12-23,21,Zone A,4857.53,7168,67.77,64,0.0,1396,False
2025-12-23,22,Zone A,3605.16,7168,50.3,64,0.0,1045,False
2025-12-23,23,Zone A,4277.1,7168,59.67,64,0.0,1910,True
2025-12-24,0,Zone A,1927.63,7168,26.89,64,0.0,1763,True
2025-12-24,1,Zone A,1852.35,7168,25.84,64,0.0,1654,True
2025-12-24,2,Zone A,2008.37,7168,28.02,64,0.0,1283,False
2025-12-24,3,Zone A,2058.34,7168,28.72,64,0.0,1120,True
2025-12-24,4,Zone A,1875.48,7168,26.16,64,0.0,1015,False
2025-12-24,5,Zone A,2194.37,7168,30.61,64,0.0,1555,True
2025-12-24,6,Zone A,3968.68,7168,55.37,64,0.0,1823,True
2025-12-24,7,Zone A,3949.5,7168,55.1,64,185.82,1913,True
2025-12-24,8,Zone A,6890.71,7168,96.13,64,260.15,1924,True
2025-12-24,9,Zone A,6151.45,7168,85.82,64,564.64,1183,False
2025-12-24,10,Zone A,5780.01,7168,80.64,64,851.38,1456,False
2025-12-24,11,Zone A,5140.25,7168,71.71,64,616.94,1776,False
2025-12-24,12,Zone A,3795.27,7168,52.95,64,1035.1,1581,True
2025-12-24,13,Zone A,3764.64,7168,52.52,64,955.32,1099,True
2025-12-24,14,Zone A,3903.89,7168,54.46,64,897.67,1481,True
2025-12-24,15,Zone A,4259.71,7168,59.43,64,796.9,1264,True
2025-12-24,16,Zone A,3999.52,7168,55.8,64,482.81,1807,True
2025-12-24,17,Zone A,5065.42,7168,70.67,64,215.53,1359,True
2025-12-24,18,Zone A,6840.34,7168,95.43,64,0.0,1618,False
2025-12-24,19,Zone A,6219.89,7168,86.77,64,0.0,1837,True
2025-12-24,20,Zone A,6933.57,7168,96.73,64,0.0,1811,True
2025-12-24,21,Zone A,5332.61,7168,74.39,64,0.0,1423,True
2025-12-24,22,Zone A,4145.3,7168,57.83,64,0.0,1997,True
2025-12-24,23,Zone A,3851.53,7168,53.73,64,0.0,1833,False
2025-12-25,0,Zone A,2274.76,7168,31.73,64,0.0,1580,True
2025-12-25,1,Zone A,2211.81,7168,30.86,64,0.0,1678,True
2025-12-25,2,Zone A,2497.53,7168,34.84,64,0.0,1856,True
2025-12-25,3,Zone A,1905.8,7168,26.59,64,0.0,1333,False
2025-12-25,4,Zone A,1862.53,7168,25.98,64,0.0,1315,True
2025-12-25,5,Zone A,1775.45,7168,24.77,64,0.0,1833,False
2025-12-25,6,Zone A,4208.27,7168,58.71,64,0.0,1676,True
2025-12-25,7,Zone A,3767.81,7168,52.56,64,290.16,1924,True
2025-12-25,8,Zone A,7723.73,7168,107.75,64,408.54,1298,True
2025-12-25,9,Zone A,7309.93,7168,101.98,64,455.35,1898,True
2025-12-25,10,Zone A,5330.42,7168,74.36,64,844.97,1940,True
2025-12-25,11,Zone A,5781.69,7168,80.66,64,1152.55,1596,True
2025-12-25,12,Zone A,4121.43,7168,57.5,64,1093.35,1872,True
2025-12-25,13,Zone A,3772.39,7168,52.63,64,1137.41,1000,False
2025-12-25,14,Zone A,4243.39,7168,59.2,64,955.12,1886,True
2025-12-25,15,Zone A,3857.69,7168,53.82,64,548.71,1325,True
2025-12-25,16,Zone A,3908.21,7168,54.52,64,323.93,1177,True
2025-12-25,17,Zone A,5062.46,7168,70.63,64,282.2,1368,True
2025-12-25,18,Zone A,6849.65,7168,95.56,64,0.0,1137,True
2025-12-25,19,Zone A,6068.84,7168,84.67,64,0.0,1738,True
2025-12-25,20,Zone A,7777.03,7168,108.5,64,0.0,1139,True
2025-12-25,21,Zone A,5186.89,7168,72.36,64,0.0,1880,True
2025-12-25,22,Zone A,4454.36,7168,62.14,64,0.0,1952,True
2025-12-25,23,Zone A,4108.81,7168,57.32,64,0.0,1434,False
2025-12-26,0,Zone A,2488.73,7168,34.72,64,0.0,1231,True
2025-12-26,1,Zone A,2058.2,7168,28.71,64,0.0,1510,True
2025-12-26,2,Zone A,2365.52,7168,33.0,64,0.0,1948,False
2025-12-26,3,Zone A,2192.86,7168,30.59,64,0.0,1038,False
2025-12-26,4,Zone A,2187.92,7168,30.52,64,0.0,1594,True
2025-12-26,5,Zone A,2533.2,7168,35.34,64,0.0,1747,False
2025-12-26,6,Zone A,4664.54,7168,65.07,64,0.0,1476,False
2025-12-26,7,Zone A,3783.02,7168,52.78,64,145.43,1483,True
2025-12-26,8,Zone A,7500.37,7168,104.64,64,452.87,1627,True
2025-12-26,9,Zone A,7890.59,7168,110.08,64,358.89,1464,False
2025-12-26,10,Zone A,5761.63,7168,80.38,64,633.98,1361,True
2025-12-26,11,Zone A,4928.43,7168,68.76,64,1106.96,1767,True
2025-12-26,12,Zone A,4247.13,7168,59.25,64,542.99,1484,False
2025-12-26,13,Zone A,3555.26,7168,49.6,64,1152.6,1828,False
2025-12-26,14,Zone A,3590.09,7168,50.08,64,509.89,1078,True
2025-12-26,15,Zone A,3840.19,7168,53.57,64,489.78,1263,True
2025-12-26,16,Zone A,4277.1,7168,59.67,64,568.55,1756,True
2025-12-26,17,Zone A,5427.28,7168,75.72,64,161.19,1801,True
2025-12-26,18,Zone A,7328.49,7168,102.24,64,0.0,1351,True
2025-12-26,19,Zone A,8053.11,7168,112.35,64,0.0,1841,True
2025-12-26,20,Zone A,7941.01,7168,110.78,64,0.0,1422,True
2025-12-26,21,Zone A,5092.2,7168,71.04,64,0.0,1652,True
2025-12-26,22,Zone A,3847.56,7168,53.68,64,0.0,1353,True
2025-12-26,23,Zone A,4250.5,7168,59.3,64,0.0,1118,True
2025-12-27,0,Zone A,1915.64,7168,26.72,64,0.0,1308,True
2025-12-27,1,Zone A,2513.65,7168,35.07,64,0.0,1545,True
2025-12-27,2,Zone A,2168.37,7168,30.25,64,0.0,1485,True
2025-12-27,3,Zone A,1986.1,7168,27.71,64,0.0,1012,True
2025-12-27,4,Zone A,2600.05,7168,36.27,64,0.0,1694,True
2025-12-27,5,Zone A,2692.62,7168,37.56,64,0.0,1042,True
2025-12-27,6,Zone A,4450.87,7168,62.09,64,0.0,1442,False
2025-12-27,7,Zone A,4548.18,7168,63.45,64,190.1,1273,True
2025-12-27,8,Zone A,6761.99,7168,94.34,64,411.39,1691,True
2025-12-27,9,Zone A,7627.87,7168,106.42,64,450.04,1345,True
2025-12-27,10,Zone A,4936.07,7168,68.86,64,438.15,1069,True
2025-12-27,11,Zone A,5290.9,7168,73.81,64,946.46,1359,True
2025-12-27,12,Zone A,4114.04,7168,57.39,64,523.83,1634,True
2025-12-27,13,Zone A,3656.08,7168,51.01,64,1087.42,1222,False
2025-12-27,14,Zone A,4227.04,7168,58.97,64,505.74,1876,False
2025-12-27,15,Zone A,3744.85,7168,52.24,64,798.98,1579,True
2025-12-27,16,Zone A,4456.67,7168,62.17,64,338.67,1478,True
2025-12-27,17,Zone A,5712.37,7168,79.69,64,179.48,1437,True
2025-12-27,18,Zone A,6897.45,7168,96.23,64,0.0,1063,True
2025-12-27,19,Zone A,7287.83,7168,101.67,64,0.0,1264,True
2025-12-27,20,Zone A,6284.52,7168,87.67,64,0.0,1950,True
2025-12-27,21,Zone A,5279.86,7168,73.66,64,0.0,1503,True
2025-12-27,22,Zone A,3799.06,7168,53.0,64,0.0,1223,False
2025-12-27,23,Zone A,4316.62,7168,60.22,64,0.0,1732,True
2025-12-28,0,Zone A,1797.62,7168,25.08,64,0.0,1585,True
2025-12-28,1,Zone A,2360.19,7168,32.93,64,0.0,1509,True
2025-12-28,2,Zone A,2250.26,7168,31.39,64,0.0,1038,True
2025-12-28,3,Zone A,2063.96,7168,28.79,64,0.0,1926,True
2025-12-28,4,Zone A,2302.17,7168,32.12,64,0.0,1962,True
2025-12-28,5,Zone A,2191.22,7168,30.57,64,0.0,1745,True
2025-12-28,6,Zone A,3852.1,7168,53.74,64,0.0,1837,True
2025-12-28,7,Zone A,3692.4,7168,51.51,64,309.06,1341,True
2025-12-28,8,Zone A,7057.06,7168,98.45,64,585.59,1092,True
2025-12-28,9,Zone A,7536.29,7168,105.14,64,393.38,1470,True
2025-12-28,10,Zone A,5311.25,7168,74.1,64,456.86,1393,True
2025-12-28,11,Zone A,5120.34,7168,71.43,64,555.15,1705,True
2025-12-28,12,Zone A,4159.85,7168,58.03,64,806.59,1194,True
2025-12-28,13,Zone A,3432.06,7168,47.88,64,1156.67,1244,True
2025-12-28,14,Zone A,4033.0,7168,56.26,64,823.06,1511,False
2025-12-28,15,Zone A,4570.91,7168,63.77,64,831.98,1016,True
2025-12-28,16,Zone A,3811.24,7168,53.17,64,502.35,1415,True
2025-12-28,17,Zone A,5177.84,7168,72.24,64,224.18,1962,False
2025-12-28,18,Zone A,6567.27,7168,91.62,64,0.0,1037,True
2025-12-28,19,Zone A,6780.02,7168,94.59,64,0.0,1928,False
2025-12-28,20,Zone A,6458.83,7168,90.11,64,0.0,1133,True
2025-12-28,21,Zone A,4836.27,7168,67.47,64,0.0,1314,True
2025-12-28,22,Zone A,3847.47,7168,53.68,64,0.0,1605,True
2025-12-28,23,Zone A,4132.0,7168,57.65,64,0.0,1509,False
2025-12-29,0,Zone A,2429.27,7168,33.89,64,0.0,1823,True
2025-12-29,1,Zone A,2233.6,7168,31.16,64,0.0,1755,True
2025-12-29,2,Zone A,2173.82,7168,30.33,64,0.0,1589,False
2025-12-29,3,Zone A,1972.4,7168,27.52,64,0.0,1812,True
2025-12-29,4,Zone A,2490.88,7168,34.75,64,0.0,1343,True
2025-12-29,5,Zone A,1825.47,7168,25.47,64,0.0,1425,True
2025-12-29,6,Zone A,4215.25,7168,58.81,64,0.0,1947,False
2025-12-29,7,Zone A,3463.22,7168,48.32,64,282.93,1627,True
2025-12-29,8,Zone A,7268.22,7168,101.4,64,420.44,1006,True
2025-12-29,9,Zone A,6300.03,7168,87.89,64,676.16,1908,True
2025-12-29,10,Zone A,5444.38,7168,75.95,64,901.35,1708,True
2025-12-29,11,Zone A,5165.69,7168,72.07,64,836.65,1421,True
2025-12-29,12,Zone A,4457.46,7168,62.19,64,526.33,1184,True
2025-12-29,13,Zone A,3948.0,7168,55.08,64,1041.79,1308,True
2025-12-29,14,Zone A,3967.86,7168,55.36,64,549.35,1542,True
2025-12-29,15,Zone A,4273.35,7168,59.62,64,841.99,1519,True
2025-12-29,16,Zone A,4036.06,7168,56.31,64,322.84,1054,True
2025-12-29,17,Zone A,4835.22,7168,67.46,64,282.28,1933,True
2025-12-29,18,Zone A,6895.1,7168,96.19,64,0.0,1055,True
2025-12-29,19,Zone A,6714.46,7168,93.67,64,0.0,1342,False
2025-12-29,20,Zone A,7885.93,7168,110.02,64,0.0,1044,True
2025-12-29,21,Zone A,5808.15,7168,81.03,64,0.0,1180,True
2025-12-29,22,Zone A,4266.1,7168,59.52,64,0.0,1118,True
2025-12-29,23,Zone A,4467.09,7168,62.32,64,0.0,1606,False
2025-12-30,0,Zone A,2014.07,7168,28.1,64,0.0,1693,True
2025-12-30,1,Zone A,1913.38,7168,26.69,64,0.0,1233,True
2025-12-30,2,Zone A,1979.84,7168,27.62,64,0.0,1204,True
2025-12-30,3,Zone A,2471.32,7168,34.48,64,0.0,1599,True
2025-12-30,4,Zone A,1822.35,7168,25.42,64,0.0,1221,False
2025-12-30,5,Zone A,2167.12,7168,30.23,64,0.0,1139,True
2025-12-30,6,Zone A,4269.49,7168,59.56,64,0.0,1207,True
2025-12-30,7,Zone A,3755.6,7168,52.39,64,140.22,1139,True
2025-12-30,8,Zone A,7738.12,7168,107.95,64,309.92,1351,True
2025-12-30,9,Zone A,7913.54,7168,110.4,64,744.36,1653,False
2025-12-30,10,Zone A,5763.58,7168,80.41,64,768.1,1235,True
2025-12-30,11,Zone A,5289.45,7168,73.79,64,1065.94,1221,False
2025-12-30,12,Zone A,3979.06,7168,55.51,64,510.15,1438,True
2025-12-30,13,Zone A,3767.53,7168,52.56,64,633.34,1949,False
2025-12-30,14,Zone A,4598.73,7168,64.16,64,977.55,1427,True
2025-12-30,15,Zone A,3596.38,7168,50.17,64,733.99,1034,True
2025-12-30,16,Zone A,4037.0,7168,56.32,64,529.31,1841,True
2025-12-30,17,Zone A,5176.44,7168,72.22,64,230.59,1012,True
2025-12-30,18,Zone A,7653.96,7168,106.78,64,0.0,1663,True
2025-12-30,19,Zone A,6384.17,7168,89.06,64,0.0,1165,True
2025-12-30,20,Zone A,7973.93,7168,111.24,64,0.0,1024,True
2025-12-30,21,Zone A,5132.03,7168,71.6,64,0.0,1720,True
2025-12-30,22,Zone A,3875.14,7168,54.06,64,0.0,1641,True
2025-12-30,23,Zone A,3990.23,7168,55.67,64,0.0,1642,True
2025-12-31,0,Zone A,2169.84,7168,30.27,64,0.0,1543,True
2025-12-31,1,Zone A,2102.25,7168,29.33,64,0.0,1714,False
2025-12-31,2,Zone A,2336.73,7168,32.6,64,0.0,1806,True
2025-12-31,3,Zone A,2301.1,7168,32.1,64,0.0,1954,True
2025-12-31,4,Zone A,2337.21,7168,32.61,64,0.0,1372,True
2025-12-31,5,Zone A,1859.34,7168,25.94,64,0.0,1633,True
